,DateTime,SleepStage,time_min,date,valid
31691,2023-12-20 01:05:00,asleep,01:05:00,12/20/2023,
31692,2023-12-20 01:06:00,asleep,01:06:00,12/20/2023,
31693,2023-12-20 01:06:00,asleep,01:06:00,12/20/2023,
31694,2023-12-20 01:06:00,asleep,01:06:00,12/20/2023,
31695,2023-12-20 01:06:00,asleep,01:06:00,12/20/2023,
31696,2023-12-20 01:06:00,asleep,01:06:00,12/20/2023,
31697,2023-12-20 01:06:00,asleep,01:06:00,12/20/2023,
31698,2023-12-20 01:06:00,asleep,01:06:00,12/20/2023,
31699,2023-12-20 01:07:00,asleep,01:07:00,12/20/2023,
31700,2023-12-20 01:07:00,asleep,01:07:00,12/20/2023,
31701,2023-12-20 01:07:00,asleep,01:07:00,12/20/2023,
31702,2023-12-20 01:07:00,asleep,01:07:00,12/20/2023,
31703,2023-12-20 01:07:00,asleep,01:07:00,12/20/2023,
31704,2023-12-20 01:07:00,asleep,01:07:00,12/20/2023,
31705,2023-12-20 01:07:00,asleep,01:07:00,12/20/2023,
31706,2023-12-20 01:08:00,asleep,01:08:00,12/20/2023,
31707,2023-12-20 01:08:00,asleep,01:08:00,12/20/2023,
31708,2023-12-20 01:08:00,asleep,01:08:00,12/20/2023,
31709,2023-12-20 01:08:00,asleep,01:08:00,12/20/2023,
31710,2023-12-20 01:08:00,asleep,01:08:00,12/20/2023,
31711,2023-12-20 01:08:00,asleep,01:08:00,12/20/2023,
31712,2023-12-20 01:09:00,asleep,01:09:00,12/20/2023,
31713,2023-12-20 01:09:00,asleep,01:09:00,12/20/2023,
31714,2023-12-20 01:09:00,asleep,01:09:00,12/20/2023,
31715,2023-12-20 01:09:00,asleep,01:09:00,12/20/2023,
31716,2023-12-20 01:09:00,asleep,01:09:00,12/20/2023,
31717,2023-12-20 01:09:00,asleep,01:09:00,12/20/2023,
31718,2023-12-20 01:10:00,asleep,01:10:00,12/20/2023,
31719,2023-12-20 01:10:00,asleep,01:10:00,12/20/2023,
31720,2023-12-20 01:10:00,asleep,01:10:00,12/20/2023,
31721,2023-12-20 01:10:00,asleep,01:10:00,12/20/2023,
31722,2023-12-20 01:10:00,asleep,01:10:00,12/20/2023,
31723,2023-12-20 01:10:00,asleep,01:10:00,12/20/2023,
31724,2023-12-20 01:11:00,asleep,01:11:00,12/20/2023,
31725,2023-12-20 01:11:00,asleep,01:11:00,12/20/2023,
31726,2023-12-20 01:11:00,asleep,01:11:00,12/20/2023,
31727,2023-12-20 01:11:00,asleep,01:11:00,12/20/2023,
31728,2023-12-20 01:11:00,asleep,01:11:00,12/20/2023,
31729,2023-12-20 01:11:00,asleep,01:11:00,12/20/2023,
31730,2023-12-20 01:12:00,asleep,01:12:00,12/20/2023,
31731,2023-12-20 01:12:00,asleep,01:12:00,12/20/2023,
31732,2023-12-20 01:12:00,asleep,01:12:00,12/20/2023,
31733,2023-12-20 01:12:00,asleep,01:12:00,12/20/2023,
31734,2023-12-20 01:12:00,asleep,01:12:00,12/20/2023,
31735,2023-12-20 01:12:00,asleep,01:12:00,12/20/2023,
31736,2023-12-20 01:13:00,asleep,01:13:00,12/20/2023,
31737,2023-12-20 01:13:00,asleep,01:13:00,12/20/2023,
31738,2023-12-20 01:13:00,asleep,01:13:00,12/20/2023,
31739,2023-12-20 01:13:00,asleep,01:13:00,12/20/2023,
31740,2023-12-20 01:13:00,asleep,01:13:00,12/20/2023,
31741,2023-12-20 01:13:00,asleep,01:13:00,12/20/2023,
31742,2023-12-20 01:14:00,asleep,01:14:00,12/20/2023,
31743,2023-12-20 01:14:00,asleep,01:14:00,12/20/2023,
31744,2023-12-20 01:14:00,asleep,01:14:00,12/20/2023,
31745,2023-12-20 01:14:00,asleep,01:14:00,12/20/2023,
31746,2023-12-20 01:14:00,asleep,01:14:00,12/20/2023,
31747,2023-12-20 01:14:00,asleep,01:14:00,12/20/2023,
31748,2023-12-20 01:15:00,asleep,01:15:00,12/20/2023,
31749,2023-12-20 01:15:00,asleep,01:15:00,12/20/2023,
31750,2023-12-20 01:15:00,asleep,01:15:00,12/20/2023,
31751,2023-12-20 01:15:00,asleep,01:15:00,12/20/2023,
31752,2023-12-20 01:15:00,asleep,01:15:00,12/20/2023,
31753,2023-12-20 01:15:00,asleep,01:15:00,12/20/2023,
31754,2023-12-20 01:16:00,asleep,01:16:00,12/20/2023,
31755,2023-12-20 01:16:00,asleep,01:16:00,12/20/2023,
31756,2023-12-20 01:16:00,asleep,01:16:00,12/20/2023,
31757,2023-12-20 01:16:00,asleep,01:16:00,12/20/2023,
31758,2023-12-20 01:16:00,asleep,01:16:00,12/20/2023,
31759,2023-12-20 01:16:00,asleep,01:16:00,12/20/2023,
31760,2023-12-20 01:17:00,asleep,01:17:00,12/20/2023,
31761,2023-12-20 01:17:00,asleep,01:17:00,12/20/2023,
31762,2023-12-20 01:17:00,asleep,01:17:00,12/20/2023,
31763,2023-12-20 01:17:00,asleep,01:17:00,12/20/2023,
31764,2023-12-20 01:17:00,asleep,01:17:00,12/20/2023,
31765,2023-12-20 01:17:00,asleep,01:17:00,12/20/2023,
31766,2023-12-20 01:18:00,asleep,01:18:00,12/20/2023,
31767,2023-12-20 01:18:00,asleep,01:18:00,12/20/2023,
31768,2023-12-20 01:18:00,asleep,01:18:00,12/20/2023,
31769,2023-12-20 01:18:00,asleep,01:18:00,12/20/2023,
31770,2023-12-20 01:18:00,asleep,01:18:00,12/20/2023,
31771,2023-12-20 01:18:00,asleep,01:18:00,12/20/2023,
31772,2023-12-20 01:19:00,asleep,01:19:00,12/20/2023,
31773,2023-12-20 01:19:00,asleep,01:19:00,12/20/2023,
31774,2023-12-20 01:19:00,asleep,01:19:00,12/20/2023,
31775,2023-12-20 01:19:00,asleep,01:19:00,12/20/2023,
31776,2023-12-20 01:19:00,asleep,01:19:00,12/20/2023,
31777,2023-12-20 01:19:00,asleep,01:19:00,12/20/2023,
31778,2023-12-20 01:20:00,asleep,01:20:00,12/20/2023,
31779,2023-12-20 01:20:00,asleep,01:20:00,12/20/2023,
31780,2023-12-20 01:20:00,asleep,01:20:00,12/20/2023,
31781,2023-12-20 01:20:00,asleep,01:20:00,12/20/2023,
31782,2023-12-20 01:20:00,asleep,01:20:00,12/20/2023,
31783,2023-12-20 01:20:00,asleep,01:20:00,12/20/2023,
31784,2023-12-20 01:21:00,asleep,01:21:00,12/20/2023,
31785,2023-12-20 01:21:00,asleep,01:21:00,12/20/2023,
31786,2023-12-20 01:21:00,asleep,01:21:00,12/20/2023,
31787,2023-12-20 01:21:00,asleep,01:21:00,12/20/2023,
31788,2023-12-20 01:21:00,asleep,01:21:00,12/20/2023,
31789,2023-12-20 01:21:00,asleep,01:21:00,12/20/2023,
31790,2023-12-20 01:22:00,asleep,01:22:00,12/20/2023,
31791,2023-12-20 01:22:00,asleep,01:22:00,12/20/2023,
31792,2023-12-20 01:22:00,asleep,01:22:00,12/20/2023,
31793,2023-12-20 01:22:00,asleep,01:22:00,12/20/2023,
31794,2023-12-20 01:22:00,asleep,01:22:00,12/20/2023,
31795,2023-12-20 01:22:00,asleep,01:22:00,12/20/2023,
31796,2023-12-20 01:23:00,asleep,01:23:00,12/20/2023,
31797,2023-12-20 01:23:00,asleep,01:23:00,12/20/2023,
31798,2023-12-20 01:23:00,asleep,01:23:00,12/20/2023,
31799,2023-12-20 01:23:00,asleep,01:23:00,12/20/2023,
31800,2023-12-20 01:23:00,asleep,01:23:00,12/20/2023,
31801,2023-12-20 01:23:00,asleep,01:23:00,12/20/2023,
31802,2023-12-20 01:24:00,asleep,01:24:00,12/20/2023,
31803,2023-12-20 01:24:00,asleep,01:24:00,12/20/2023,
31804,2023-12-20 01:24:00,asleep,01:24:00,12/20/2023,
31805,2023-12-20 01:24:00,asleep,01:24:00,12/20/2023,
31806,2023-12-20 01:24:00,asleep,01:24:00,12/20/2023,
31807,2023-12-20 01:24:00,asleep,01:24:00,12/20/2023,
31808,2023-12-20 01:25:00,asleep,01:25:00,12/20/2023,
31809,2023-12-20 01:25:00,asleep,01:25:00,12/20/2023,
31810,2023-12-20 01:25:00,asleep,01:25:00,12/20/2023,
31811,2023-12-20 01:25:00,asleep,01:25:00,12/20/2023,
31812,2023-12-20 01:25:00,asleep,01:25:00,12/20/2023,
31813,2023-12-20 01:25:00,asleep,01:25:00,12/20/2023,
31814,2023-12-20 01:26:00,asleep,01:26:00,12/20/2023,
31815,2023-12-20 01:26:00,asleep,01:26:00,12/20/2023,
31816,2023-12-20 01:26:00,asleep,01:26:00,12/20/2023,
31817,2023-12-20 01:26:00,asleep,01:26:00,12/20/2023,
31818,2023-12-20 01:26:00,asleep,01:26:00,12/20/2023,
31819,2023-12-20 01:26:00,asleep,01:26:00,12/20/2023,
31820,2023-12-20 01:27:00,asleep,01:27:00,12/20/2023,
31821,2023-12-20 01:27:00,asleep,01:27:00,12/20/2023,
31822,2023-12-20 01:27:00,asleep,01:27:00,12/20/2023,
31823,2023-12-20 01:27:00,asleep,01:27:00,12/20/2023,
31824,2023-12-20 01:27:00,asleep,01:27:00,12/20/2023,
31825,2023-12-20 01:27:00,asleep,01:27:00,12/20/2023,
31826,2023-12-20 01:28:00,asleep,01:28:00,12/20/2023,
31827,2023-12-20 01:28:00,asleep,01:28:00,12/20/2023,
31828,2023-12-20 01:28:00,asleep,01:28:00,12/20/2023,
31829,2023-12-20 01:28:00,asleep,01:28:00,12/20/2023,
31830,2023-12-20 01:28:00,asleep,01:28:00,12/20/2023,
31831,2023-12-20 01:28:00,asleep,01:28:00,12/20/2023,
31832,2023-12-20 01:29:00,asleep,01:29:00,12/20/2023,
31833,2023-12-20 01:29:00,asleep,01:29:00,12/20/2023,
31834,2023-12-20 01:29:00,asleep,01:29:00,12/20/2023,
31835,2023-12-20 01:29:00,asleep,01:29:00,12/20/2023,
31836,2023-12-20 01:29:00,asleep,01:29:00,12/20/2023,
31837,2023-12-20 01:29:00,asleep,01:29:00,12/20/2023,
31838,2023-12-20 01:30:00,asleep,01:30:00,12/20/2023,
31839,2023-12-20 01:30:00,asleep,01:30:00,12/20/2023,
31840,2023-12-20 01:30:00,asleep,01:30:00,12/20/2023,
31841,2023-12-20 01:30:00,asleep,01:30:00,12/20/2023,
31842,2023-12-20 01:30:00,asleep,01:30:00,12/20/2023,
31843,2023-12-20 01:30:00,asleep,01:30:00,12/20/2023,
31844,2023-12-20 01:31:00,asleep,01:31:00,12/20/2023,
31845,2023-12-20 01:31:00,asleep,01:31:00,12/20/2023,
31846,2023-12-20 01:31:00,asleep,01:31:00,12/20/2023,
31847,2023-12-20 01:31:00,asleep,01:31:00,12/20/2023,
31848,2023-12-20 01:31:00,asleep,01:31:00,12/20/2023,
31849,2023-12-20 01:31:00,asleep,01:31:00,12/20/2023,
31850,2023-12-20 01:32:00,asleep,01:32:00,12/20/2023,
31851,2023-12-20 01:32:00,asleep,01:32:00,12/20/2023,
31852,2023-12-20 01:32:00,asleep,01:32:00,12/20/2023,
31853,2023-12-20 01:32:00,asleep,01:32:00,12/20/2023,
31854,2023-12-20 01:32:00,asleep,01:32:00,12/20/2023,
31855,2023-12-20 01:32:00,asleep,01:32:00,12/20/2023,
31856,2023-12-20 01:33:00,asleep,01:33:00,12/20/2023,
31857,2023-12-20 01:33:00,asleep,01:33:00,12/20/2023,
31858,2023-12-20 01:33:00,asleep,01:33:00,12/20/2023,
31859,2023-12-20 01:33:00,asleep,01:33:00,12/20/2023,
31860,2023-12-20 01:33:00,asleep,01:33:00,12/20/2023,
31861,2023-12-20 01:33:00,asleep,01:33:00,12/20/2023,
31862,2023-12-20 01:34:00,asleep,01:34:00,12/20/2023,
31863,2023-12-20 01:34:00,asleep,01:34:00,12/20/2023,
31864,2023-12-20 01:34:00,asleep,01:34:00,12/20/2023,
31865,2023-12-20 01:34:00,asleep,01:34:00,12/20/2023,
31866,2023-12-20 01:34:00,asleep,01:34:00,12/20/2023,
31867,2023-12-20 01:35:00,asleep,01:35:00,12/20/2023,
31868,2023-12-20 01:35:00,asleep,01:35:00,12/20/2023,
31869,2023-12-20 01:35:00,asleep,01:35:00,12/20/2023,
31870,2023-12-20 01:35:00,asleep,01:35:00,12/20/2023,
31871,2023-12-20 01:35:00,asleep,01:35:00,12/20/2023,
31872,2023-12-20 01:36:00,asleep,01:36:00,12/20/2023,
31873,2023-12-20 01:36:00,asleep,01:36:00,12/20/2023,
31874,2023-12-20 01:36:00,asleep,01:36:00,12/20/2023,
31875,2023-12-20 01:36:00,asleep,01:36:00,12/20/2023,
31876,2023-12-20 01:36:00,asleep,01:36:00,12/20/2023,
31877,2023-12-20 01:37:00,asleep,01:37:00,12/20/2023,
31878,2023-12-20 01:37:00,asleep,01:37:00,12/20/2023,
31879,2023-12-20 01:37:00,asleep,01:37:00,12/20/2023,
31880,2023-12-20 01:37:00,asleep,01:37:00,12/20/2023,
31881,2023-12-20 01:37:00,asleep,01:37:00,12/20/2023,
31882,2023-12-20 01:38:00,asleep,01:38:00,12/20/2023,
31883,2023-12-20 01:38:00,asleep,01:38:00,12/20/2023,
31884,2023-12-20 01:38:00,asleep,01:38:00,12/20/2023,
31885,2023-12-20 01:38:00,asleep,01:38:00,12/20/2023,
31886,2023-12-20 01:38:00,asleep,01:38:00,12/20/2023,
31887,2023-12-20 01:39:00,asleep,01:39:00,12/20/2023,
31888,2023-12-20 01:39:00,asleep,01:39:00,12/20/2023,
31889,2023-12-20 01:39:00,asleep,01:39:00,12/20/2023,
31890,2023-12-20 01:39:00,asleep,01:39:00,12/20/2023,
31891,2023-12-20 01:39:00,asleep,01:39:00,12/20/2023,
31892,2023-12-20 01:40:00,asleep,01:40:00,12/20/2023,
31893,2023-12-20 01:40:00,asleep,01:40:00,12/20/2023,
31894,2023-12-20 01:40:00,asleep,01:40:00,12/20/2023,
31895,2023-12-20 01:40:00,asleep,01:40:00,12/20/2023,
31896,2023-12-20 01:40:00,asleep,01:40:00,12/20/2023,
31897,2023-12-20 01:41:00,asleep,01:41:00,12/20/2023,
31898,2023-12-20 01:41:00,asleep,01:41:00,12/20/2023,
31899,2023-12-20 01:41:00,asleep,01:41:00,12/20/2023,
31900,2023-12-20 01:41:00,asleep,01:41:00,12/20/2023,
31901,2023-12-20 01:41:00,asleep,01:41:00,12/20/2023,
31902,2023-12-20 01:42:00,asleep,01:42:00,12/20/2023,
31903,2023-12-20 01:42:00,asleep,01:42:00,12/20/2023,
31904,2023-12-20 01:42:00,asleep,01:42:00,12/20/2023,
31905,2023-12-20 01:42:00,asleep,01:42:00,12/20/2023,
31906,2023-12-20 01:42:00,asleep,01:42:00,12/20/2023,
31907,2023-12-20 01:43:00,asleep,01:43:00,12/20/2023,
31908,2023-12-20 01:43:00,asleep,01:43:00,12/20/2023,
31909,2023-12-20 01:43:00,asleep,01:43:00,12/20/2023,
31910,2023-12-20 01:43:00,asleep,01:43:00,12/20/2023,
31911,2023-12-20 01:43:00,asleep,01:43:00,12/20/2023,
31912,2023-12-20 01:44:00,asleep,01:44:00,12/20/2023,
31913,2023-12-20 01:44:00,asleep,01:44:00,12/20/2023,
31914,2023-12-20 01:44:00,asleep,01:44:00,12/20/2023,
31915,2023-12-20 01:44:00,asleep,01:44:00,12/20/2023,
31916,2023-12-20 01:44:00,asleep,01:44:00,12/20/2023,
31917,2023-12-20 01:45:00,asleep,01:45:00,12/20/2023,
31918,2023-12-20 01:45:00,asleep,01:45:00,12/20/2023,
31919,2023-12-20 01:45:00,asleep,01:45:00,12/20/2023,
31920,2023-12-20 01:45:00,asleep,01:45:00,12/20/2023,
31921,2023-12-20 01:45:00,asleep,01:45:00,12/20/2023,
31922,2023-12-20 01:46:00,asleep,01:46:00,12/20/2023,
31923,2023-12-20 01:46:00,asleep,01:46:00,12/20/2023,
31924,2023-12-20 01:46:00,asleep,01:46:00,12/20/2023,
31925,2023-12-20 01:46:00,asleep,01:46:00,12/20/2023,
31926,2023-12-20 01:46:00,asleep,01:46:00,12/20/2023,
31927,2023-12-20 01:47:00,asleep,01:47:00,12/20/2023,
31928,2023-12-20 01:47:00,asleep,01:47:00,12/20/2023,
31929,2023-12-20 01:47:00,asleep,01:47:00,12/20/2023,
31930,2023-12-20 01:47:00,asleep,01:47:00,12/20/2023,
31931,2023-12-20 01:47:00,asleep,01:47:00,12/20/2023,
31932,2023-12-20 01:48:00,asleep,01:48:00,12/20/2023,
31933,2023-12-20 01:48:00,asleep,01:48:00,12/20/2023,
31934,2023-12-20 01:48:00,asleep,01:48:00,12/20/2023,
31935,2023-12-20 01:48:00,asleep,01:48:00,12/20/2023,
31936,2023-12-20 01:49:00,asleep,01:49:00,12/20/2023,
31937,2023-12-20 01:49:00,asleep,01:49:00,12/20/2023,
31938,2023-12-20 01:49:00,asleep,01:49:00,12/20/2023,
31939,2023-12-20 01:49:00,asleep,01:49:00,12/20/2023,
31940,2023-12-20 01:50:00,asleep,01:50:00,12/20/2023,
31941,2023-12-20 01:50:00,asleep,01:50:00,12/20/2023,
31942,2023-12-20 01:50:00,asleep,01:50:00,12/20/2023,
31943,2023-12-20 01:50:00,asleep,01:50:00,12/20/2023,
31944,2023-12-20 01:51:00,asleep,01:51:00,12/20/2023,
31945,2023-12-20 01:51:00,asleep,01:51:00,12/20/2023,
31946,2023-12-20 01:51:00,asleep,01:51:00,12/20/2023,
31947,2023-12-20 01:51:00,asleep,01:51:00,12/20/2023,
31948,2023-12-20 01:52:00,asleep,01:52:00,12/20/2023,
31949,2023-12-20 01:52:00,asleep,01:52:00,12/20/2023,
31950,2023-12-20 01:52:00,asleep,01:52:00,12/20/2023,
31951,2023-12-20 01:52:00,asleep,01:52:00,12/20/2023,
31952,2023-12-20 01:53:00,asleep,01:53:00,12/20/2023,
31953,2023-12-20 01:53:00,asleep,01:53:00,12/20/2023,
31954,2023-12-20 01:53:00,asleep,01:53:00,12/20/2023,
31955,2023-12-20 01:53:00,asleep,01:53:00,12/20/2023,
31956,2023-12-20 01:54:00,asleep,01:54:00,12/20/2023,
31957,2023-12-20 01:54:00,asleep,01:54:00,12/20/2023,
31958,2023-12-20 01:54:00,asleep,01:54:00,12/20/2023,
31959,2023-12-20 01:54:00,asleep,01:54:00,12/20/2023,
31960,2023-12-20 01:55:00,asleep,01:55:00,12/20/2023,
31961,2023-12-20 01:55:00,asleep,01:55:00,12/20/2023,
31962,2023-12-20 01:55:00,asleep,01:55:00,12/20/2023,
31963,2023-12-20 01:55:00,asleep,01:55:00,12/20/2023,
31964,2023-12-20 01:56:00,asleep,01:56:00,12/20/2023,
31965,2023-12-20 01:56:00,asleep,01:56:00,12/20/2023,
31966,2023-12-20 01:56:00,asleep,01:56:00,12/20/2023,
31967,2023-12-20 01:56:00,asleep,01:56:00,12/20/2023,
31968,2023-12-20 01:57:00,asleep,01:57:00,12/20/2023,
31969,2023-12-20 01:57:00,asleep,01:57:00,12/20/2023,
31970,2023-12-20 01:57:00,asleep,01:57:00,12/20/2023,
31971,2023-12-20 01:57:00,asleep,01:57:00,12/20/2023,
31972,2023-12-20 01:58:00,asleep,01:58:00,12/20/2023,
31973,2023-12-20 01:58:00,asleep,01:58:00,12/20/2023,
31974,2023-12-20 01:58:00,asleep,01:58:00,12/20/2023,
31975,2023-12-20 01:59:00,asleep,01:59:00,12/20/2023,
31976,2023-12-20 01:59:00,asleep,01:59:00,12/20/2023,
31977,2023-12-20 01:59:00,asleep,01:59:00,12/20/2023,
31978,2023-12-20 02:00:00,asleep,02:00:00,12/20/2023,
31979,2023-12-20 02:00:00,asleep,02:00:00,12/20/2023,
31980,2023-12-20 02:00:00,asleep,02:00:00,12/20/2023,
31981,2023-12-20 02:01:00,asleep,02:01:00,12/20/2023,
31982,2023-12-20 02:01:00,asleep,02:01:00,12/20/2023,
31983,2023-12-20 02:01:00,asleep,02:01:00,12/20/2023,
31984,2023-12-20 02:02:00,asleep,02:02:00,12/20/2023,
31985,2023-12-20 02:02:00,asleep,02:02:00,12/20/2023,
31986,2023-12-20 02:02:00,asleep,02:02:00,12/20/2023,
31987,2023-12-20 02:03:00,asleep,02:03:00,12/20/2023,
31988,2023-12-20 02:03:00,asleep,02:03:00,12/20/2023,
31989,2023-12-20 02:03:00,asleep,02:03:00,12/20/2023,
31990,2023-12-20 02:04:00,asleep,02:04:00,12/20/2023,
31991,2023-12-20 02:04:00,asleep,02:04:00,12/20/2023,
31992,2023-12-20 02:04:00,asleep,02:04:00,12/20/2023,
31993,2023-12-20 02:05:00,asleep,02:05:00,12/20/2023,
31994,2023-12-20 02:05:00,asleep,02:05:00,12/20/2023,
31995,2023-12-20 02:05:00,asleep,02:05:00,12/20/2023,
31996,2023-12-20 02:06:00,asleep,02:06:00,12/20/2023,
31997,2023-12-20 02:06:00,asleep,02:06:00,12/20/2023,
31998,2023-12-20 02:06:00,asleep,02:06:00,12/20/2023,
31999,2023-12-20 02:07:00,asleep,02:07:00,12/20/2023,
32000,2023-12-20 02:07:00,asleep,02:07:00,12/20/2023,
32001,2023-12-20 02:07:00,asleep,02:07:00,12/20/2023,
32002,2023-12-20 02:08:00,asleep,02:08:00,12/20/2023,
32003,2023-12-20 02:08:00,asleep,02:08:00,12/20/2023,
32004,2023-12-20 02:08:00,asleep,02:08:00,12/20/2023,
32005,2023-12-20 02:09:00,asleep,02:09:00,12/20/2023,
32006,2023-12-20 02:09:00,asleep,02:09:00,12/20/2023,
32007,2023-12-20 02:09:00,asleep,02:09:00,12/20/2023,
32008,2023-12-20 02:10:00,asleep,02:10:00,12/20/2023,
32009,2023-12-20 02:10:00,asleep,02:10:00,12/20/2023,
32010,2023-12-20 02:11:00,asleep,02:11:00,12/20/2023,
32011,2023-12-20 02:11:00,asleep,02:11:00,12/20/2023,
32012,2023-12-20 02:12:00,asleep,02:12:00,12/20/2023,
32013,2023-12-20 02:12:00,asleep,02:12:00,12/20/2023,
32014,2023-12-20 02:13:00,asleep,02:13:00,12/20/2023,
32015,2023-12-20 02:13:00,asleep,02:13:00,12/20/2023,
32016,2023-12-20 02:14:00,asleep,02:14:00,12/20/2023,
32017,2023-12-20 02:14:00,asleep,02:14:00,12/20/2023,
32018,2023-12-20 02:15:00,asleep,02:15:00,12/20/2023,
32019,2023-12-20 02:15:00,asleep,02:15:00,12/20/2023,
32020,2023-12-20 02:16:00,asleep,02:16:00,12/20/2023,
32021,2023-12-20 02:16:00,asleep,02:16:00,12/20/2023,
32022,2023-12-20 02:17:00,asleep,02:17:00,12/20/2023,
32023,2023-12-20 02:17:00,asleep,02:17:00,12/20/2023,
32024,2023-12-20 02:18:00,asleep,02:18:00,12/20/2023,
32025,2023-12-20 02:18:00,asleep,02:18:00,12/20/2023,
32026,2023-12-20 02:19:00,asleep,02:19:00,12/20/2023,
32027,2023-12-20 02:19:00,asleep,02:19:00,12/20/2023,
32028,2023-12-20 02:20:00,asleep,02:20:00,12/20/2023,
32029,2023-12-20 02:20:00,asleep,02:20:00,12/20/2023,
32030,2023-12-20 02:21:00,asleep,02:21:00,12/20/2023,
32031,2023-12-20 02:21:00,asleep,02:21:00,12/20/2023,
32032,2023-12-20 02:22:00,asleep,02:22:00,12/20/2023,
32033,2023-12-20 02:22:00,asleep,02:22:00,12/20/2023,
32034,2023-12-20 02:23:00,asleep,02:23:00,12/20/2023,
32035,2023-12-20 02:23:00,asleep,02:23:00,12/20/2023,
32036,2023-12-20 02:24:00,asleep,02:24:00,12/20/2023,
32037,2023-12-20 02:24:00,asleep,02:24:00,12/20/2023,
32038,2023-12-20 02:25:00,asleep,02:25:00,12/20/2023,
32039,2023-12-20 02:25:00,asleep,02:25:00,12/20/2023,
32040,2023-12-20 02:26:00,asleep,02:26:00,12/20/2023,
32041,2023-12-20 02:26:00,asleep,02:26:00,12/20/2023,
32042,2023-12-20 02:27:00,asleep,02:27:00,12/20/2023,
32043,2023-12-20 02:27:00,asleep,02:27:00,12/20/2023,
32044,2023-12-20 02:28:00,asleep,02:28:00,12/20/2023,
32045,2023-12-20 02:28:00,asleep,02:28:00,12/20/2023,
32046,2023-12-20 02:29:00,asleep,02:29:00,12/20/2023,
32047,2023-12-20 02:29:00,asleep,02:29:00,12/20/2023,
32048,2023-12-20 02:30:00,asleep,02:30:00,12/20/2023,
32049,2023-12-20 02:30:00,asleep,02:30:00,12/20/2023,
32050,2023-12-20 02:31:00,asleep,02:31:00,12/20/2023,
32051,2023-12-20 02:31:00,asleep,02:31:00,12/20/2023,
32052,2023-12-20 02:32:00,asleep,02:32:00,12/20/2023,
32053,2023-12-20 02:32:00,asleep,02:32:00,12/20/2023,
32054,2023-12-20 02:33:00,asleep,02:33:00,12/20/2023,
32055,2023-12-20 02:33:00,asleep,02:33:00,12/20/2023,
32056,2023-12-20 02:34:00,asleep,02:34:00,12/20/2023,
32057,2023-12-20 02:34:00,asleep,02:34:00,12/20/2023,
32058,2023-12-20 02:35:00,asleep,02:35:00,12/20/2023,
32059,2023-12-20 02:35:00,asleep,02:35:00,12/20/2023,
32060,2023-12-20 02:36:00,asleep,02:36:00,12/20/2023,
32061,2023-12-20 02:36:00,asleep,02:36:00,12/20/2023,
32062,2023-12-20 02:37:00,asleep,02:37:00,12/20/2023,
32063,2023-12-20 02:37:00,asleep,02:37:00,12/20/2023,
32064,2023-12-20 02:38:00,asleep,02:38:00,12/20/2023,
32065,2023-12-20 02:38:00,asleep,02:38:00,12/20/2023,
32066,2023-12-20 02:39:00,asleep,02:39:00,12/20/2023,
32067,2023-12-20 02:40:00,asleep,02:40:00,12/20/2023,
32068,2023-12-20 02:41:00,asleep,02:41:00,12/20/2023,
32069,2023-12-20 02:42:00,asleep,02:42:00,12/20/2023,
32070,2023-12-20 02:43:00,asleep,02:43:00,12/20/2023,
32071,2023-12-20 02:44:00,asleep,02:44:00,12/20/2023,
32072,2023-12-20 02:45:00,asleep,02:45:00,12/20/2023,
32073,2023-12-20 02:46:00,asleep,02:46:00,12/20/2023,
32074,2023-12-20 02:47:00,asleep,02:47:00,12/20/2023,
32075,2023-12-20 02:48:00,asleep,02:48:00,12/20/2023,
32076,2023-12-20 02:49:00,asleep,02:49:00,12/20/2023,
32077,2023-12-20 02:50:00,asleep,02:50:00,12/20/2023,
32078,2023-12-20 02:51:00,asleep,02:51:00,12/20/2023,
32079,2023-12-20 02:52:00,asleep,02:52:00,12/20/2023,
32080,2023-12-20 02:53:00,asleep,02:53:00,12/20/2023,
32081,2023-12-20 02:54:00,asleep,02:54:00,12/20/2023,
32082,2023-12-20 02:55:00,asleep,02:55:00,12/20/2023,
32083,2023-12-20 02:56:00,asleep,02:56:00,12/20/2023,
32084,2023-12-20 02:57:00,asleep,02:57:00,12/20/2023,
32085,2023-12-20 02:58:00,asleep,02:58:00,12/20/2023,
32086,2023-12-20 02:59:00,asleep,02:59:00,12/20/2023,
32087,2023-12-20 03:00:00,0,03:00:00,12/20/2023,
32088,2023-12-20 03:01:00,0,03:01:00,12/20/2023,
32089,2023-12-20 03:02:00,0,03:02:00,12/20/2023,
32090,2023-12-20 03:03:00,0,03:03:00,12/20/2023,
32091,2023-12-20 03:04:00,0,03:04:00,12/20/2023,
32092,2023-12-20 03:05:00,0,03:05:00,12/20/2023,
32093,2023-12-20 03:06:00,0,03:06:00,12/20/2023,
32094,2023-12-20 03:07:00,0,03:07:00,12/20/2023,
32095,2023-12-20 03:08:00,0,03:08:00,12/20/2023,
32096,2023-12-20 03:09:00,0,03:09:00,12/20/2023,
32097,2023-12-20 03:10:00,0,03:10:00,12/20/2023,
32098,2023-12-20 03:11:00,0,03:11:00,12/20/2023,
32099,2023-12-20 03:12:00,0,03:12:00,12/20/2023,
32100,2023-12-20 03:13:00,0,03:13:00,12/20/2023,
32101,2023-12-20 03:14:00,0,03:14:00,12/20/2023,
32102,2023-12-20 03:15:00,0,03:15:00,12/20/2023,
