hour,minute,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21
14,59,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2
15,0,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2
15,1,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2
15,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2
15,3,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2
15,4,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,5,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,6,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,7,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,8,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,9,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,10,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,11,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,12,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,13,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,14,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,15,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,16,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,17,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,18,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,19,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,20,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,21,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,22,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,23,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,24,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,25,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,26,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,27,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,28,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,29,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,30,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,31,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,32,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,33,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,34,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,35,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,36,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,37,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,38,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,39,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,40,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,41,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,42,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,43,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,44,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,45,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,46,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,47,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,48,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,49,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,50,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,51,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,52,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,53,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,54,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,55,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,56,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,57,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,58,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
15,59,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,0,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,1,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,2,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,3,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,4,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,5,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,6,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2
16,7,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,8,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,9,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,10,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,11,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,12,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,13,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,14,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,15,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,16,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,17,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,18,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,19,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,20,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,21,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,22,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,23,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,24,2,0,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,25,2,0,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,26,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,27,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,28,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,29,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,30,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,31,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,32,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,33,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,34,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,35,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,36,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,37,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,38,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,39,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,40,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,41,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,42,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,43,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,44,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,45,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,46,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,47,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,48,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,49,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,50,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
16,51,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,52,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,53,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,54,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,55,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,56,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,57,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,58,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
16,59,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,0,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,1,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,2,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,3,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,4,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,5,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,6,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,7,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,8,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,9,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,10,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,11,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,12,2,0,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
17,13,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,14,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,15,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,16,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,17,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,18,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,19,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,20,2,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2
17,21,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,22,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,23,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,24,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,25,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,26,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,27,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,28,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,29,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,30,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,31,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,32,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,33,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,34,2,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
17,35,2,0,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,36,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,37,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,38,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,39,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,40,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,41,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,42,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,43,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,44,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,45,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,46,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,47,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,48,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2
17,49,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,50,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,51,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,52,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,53,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,54,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,55,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,56,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,57,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,58,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
17,59,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,0,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,1,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,3,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,4,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,5,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,6,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,7,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,8,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,9,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,10,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,11,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,12,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,13,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,14,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,15,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,16,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,17,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,18,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,19,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,20,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,21,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,22,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,23,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,24,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,25,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,26,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,27,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,28,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,29,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,30,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,31,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,32,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,33,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,34,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,35,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,36,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,37,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,38,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,39,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,40,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,41,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,42,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,43,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,44,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,45,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,46,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,47,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,48,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,49,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,50,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,51,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,52,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,53,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,54,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,55,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,56,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,57,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,58,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
18,59,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,1,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,3,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,4,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,5,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,6,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,7,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,8,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,9,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,10,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,11,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,12,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,13,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,14,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,15,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,16,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,17,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,18,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,19,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,20,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,21,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,22,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,23,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,24,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,25,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,26,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,27,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,28,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,29,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,30,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,31,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,32,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
19,33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,35,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,36,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,37,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,39,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,41,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,42,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,43,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,46,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,47,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,48,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,52,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,54,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,58,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,59,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
